"","Adenorandia-type kalbreyeri","Alchornea","Allophylus","Anacardiaceae undiff.","Anopyxis klaineana","Anthocleista","Antiaris-type toxicaria","Antidesma-type","Aphania-type senegalensis","Aporrhiza","Araliaceae undiff.","Balanites","Bersama","Bertiera","Blighia","Bridelia-type","Brucea","Butyrospermum","Campylospermum","Carapa-type procera","Celastraceae undiff.","Celtis","Cf. Leonardoxa","Clausena anisata","Cnestis-type","Cocculus","Commiphora","Crateva adansonii","Croton-type","Crudia-type","Cussonia","Diospyros","Dombeya-type","Drypetes-type","Embelia-type","Entandrophragma-type","Ericaceae undiff.","Erythrococca-type3","Erythrococca-type4","Eugenia/Syzygium","Faurea-type","Ficus","Flacourtia","Flueggea","Gnidia-type","Harungana","Holoptelea grandis","Hymenocardia","Ilex mitis","Irvingia-type","Ixora-type","Keetia-type cornelia","Khaya-type","Klaineanthus gaboniae","Lannea-type","Lecaniodiscus/Aphania senegalensis","Lindackeria-type","Lonchocarpus","Lophira","Macaranga-type","Maerua-type","Mallotus-type","Margaritaria discoidea","Maytenus","Meliacea undiff.","Mitragyna-type inermis","Morelia senegalensis","Morus","Myrianthus-type","Myrica","Myrsine africana","Nuxia-type","Olea capensis","Ormocarpum","Pappea capensis","Parkinsonia aculeata-type","Pausinystalia-type","Pavetta","Pentaclethra macrophylla","Phyllanthus-type","Podocarpus","Polyscias","Prunus","Pseudospondias-type","Psorospermum","Psydrax subcordata","Pycnanthus","Rapanea","Rhamnaceae undiff.","Rhamnus-type","Rhus-type","Salix","Santiria-type","Sapotaceae undiff.","Schefflera","Schrebera","Sorindeia-type","Sterculia-type","Strombosia","Tapura fischeri-type","Teclea-type","Tetrorchidium","Thecacoris-type","Trilepisium-type madagascariensis","Uapaca","Zanthoxylum-type","Acacia","Acridocarpus","Baphia-type","Cassine","Cissampelos-type","Clematis-type","Entada-type","Landolphia-type3","Maesa","Olacaceae undiff.","Polygala-type","Rubus","Sapindaceae undiff.","Tarenna-type","Tetracera","Tapinanthus-type","Anthospermum","Apocynaceae undiff.","Acalypha","Acanthaceae undiff.","Apiaceae undiff.","Artemisia","Asteraceae undiff.","Asteraceae undiff.2","Astripomoea","Basilicum polystachyon/Hoslundia opposita","Boscia-type","Canthium","Capparidaceae undiff.","Cassia-type","Cissus","Clutia-type","Cochlospermum","Combretaceae/Melastomataceae undiff.","Euphorbiaceae undiff.","Euphorbia-type","Fabaceae undiff.","Hypericum","Indigofera","Lamiaceae undiff.","Lippia-type","Lobelia","Monocotyledoneae undiff.","Rosaceae undiff.","Rubiaceae undiff.","Solanaceae undiff.","Triumfetta-type","UNKNOWN","Walhembergia","Amaranthaceae/Chenopodiaceae undiff.","Achyranthes-type","Aerva-type","Alchemilla","Anagallis","Begonia","Brassicaceae undiff.","Celosia argentea-type","Centaurea-type","Crassula","Cyathogyne","Cyathula","Cyperaceae Ascolepis","Dipsacaceae undiff.","Dolichos-type","Eriosema-type","Galium/Rubia","Gentianaceae undiff.","Hermannia-type","Hypoestes-type","Hyptis","Impatiens","Isoglossa","Justicia-type","Laportea-type","Leonotis-type","Leucas-type","Lotus","Mellera-type","Mitracarpus villosus","Phaulopsis","Plantago","Poaceae undiff.","Primulaceae undiff.","Pterygota","Rumex","Sauvagesia erecta","Sebaea","Spermacoce-type","Streptocarpus","Swertia abyssinica-type","Thalictrum","Urticaceae undiff.","Ricinus communis","Stephania-type abyssinica","Cyperaceae undiff.","Hydrocotyle","Laurembergia tetrandra","Ludwigia-type","Mesanthenum","Nymphaea","Onagraceae undiff.","Ottelia-type","Polygonum senegalense-type","Potamogeton","Typha","Xyris","Phoenix","Pteris","Spores monolètes Lisse","Spores monolètes NL","Spores trilètes L","Spores trilètes NL"
"55",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,9,0,0,0,0,13,0,0,0,34,0,1,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,1,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,7,0,0,0,0,0,67,0,2,0,0,34,0,2,1,4,0,0,0,0,55,28,12,10
"56",0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,10,0,0,0,0,15,0,1,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,10,0,5,0,0,0,0,5,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,45,0,0,0,0,0,0,0,9,40,11,12,0
"57",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,25,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,8,0,7,0,0,0,0,9,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,1,4,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,58,0,2,0,0,36,0,0,0,0,0,0,0,5,36,4,22,2
"58",0,17,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,13,0,8,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,4,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,1,0,0,0,0,2,129,0,0,0,0,28,0,1,0,30,0,0,0,0,39,30,17,12
"59",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,0,8,0,1,0,25,0,0,0,0,0,0,0,0,0,1,11,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,48,0,1,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,7,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,1,0,0,0,0,0,0,0,2,0,70,0,0,0,0,17,0,0,0,1,0,0,0,2,29,6,12,5
"60",1,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,12,0,0,0,0,5,0,0,1,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,54,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,1,0,0,45,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,61,0,2,0,0,30,0,0,1,2,2,0,0,0,49,0,3,0
"61",0,11,0,0,0,1,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,5,0,2,0,0,0,0,0,0,9,0,0,0,11,0,9,0,1,13,0,7,0,0,3,0,0,3,12,0,2,0,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,19,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,4,0,0,0,0,0,57,0,2,0,0,35,0,0,0,29,0,0,0,0,33,40,12,24
"62",0,5,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,28,0,1,0,0,5,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,1,0,0,0,0,12,0,0,0,0,0,0,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,4,1,0,0,0,1,26,0,0,0,0,13,0,0,0,0,0,0,0,0,52,16,9,52
"63",0,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,24,0,2,0,0,1,0,3,0,25,0,2,1,0,0,0,0,0,0,5,0,0,2,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,2,0,0,0,76,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,67,26,13,57
"64",0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,11,3,0,9,0,2,0,0,13,0,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,5,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,0,0,0,0,72,49,14,95
"65",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,2,0,0,0,4,0,4,0,2,12,0,4,0,0,9,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,1,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0,0,0,3,0,0,0,3,0,0,0,0,36,80,35,71
"66",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,2,0,20,0,2,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,0,1,4,0,0,1,3,0,1,0,0,0,0,0,0,9,0,0,0,4,0,0,0,39,0,0,0,0,0,0,15,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,13,0,0,6,0,4,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,1,0,0,0,2,1,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12,19,2
"67",0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,2,2,25,0,1,0,1,11,0,0,0,12,0,0,2,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,5,23,0,0,0,1,0,0,2,28,0,1,0,0,0,0,8,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,2,0,0,0,2,1,50,0,0,0,0,2,0,0,0,2,0,0,0,0,66,20,26,3
"68",0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,34,0,4,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,7,1,0,1,1,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,61,0,0,0,0,0,0,6,0,0,0,0,0,0,44,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,0,0,0,0,2,75,0,0,0,0,2,0,0,0,0,0,0,0,0,75,19,18,6
"69",0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,13,0,3,0,0,5,0,0,1,8,0,1,1,0,0,0,0,0,0,2,4,0,3,0,13,0,0,0,0,0,0,0,0,45,0,0,0,1,1,0,2,164,0,0,0,0,0,2,17,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0,0,1,76,0,1,0,0,0,0,1,0,0,0,1,0,0,46,12,4,3
"70",0,22,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,17,0,2,0,0,0,0,0,0,11,0,3,1,0,0,0,0,0,0,0,21,0,2,5,6,0,1,0,0,0,0,0,0,41,0,0,0,0,1,0,1,136,0,0,0,0,0,0,16,0,0,0,0,0,1,62,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,1,32,0,0,0,0,1,0,0,0,1,0,1,0,0,43,5,4,3
"71",0,21,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,5,0,0,0,15,0,6,0,1,13,1,8,0,0,4,0,0,4,11,0,1,0,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,149,0,0,0,0,0,0,10,0,1,0,0,0,0,19,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,31,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,0,0,0,0,0,0,3,0,0,0,0,34,4,4,1
"72",0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,21,0,6,0,0,0,0,1,0,27,0,6,4,0,0,0,0,0,0,2,8,0,3,0,8,0,1,1,0,0,0,0,2,103,0,0,0,1,3,0,0,106,0,1,0,0,0,0,9,0,0,0,0,0,1,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,2,39,0,1,0,0,1,0,0,0,0,0,0,0,0,69,2,10,2
"73",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16,0,3,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,28,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,1,24,0,0,0,0,2,0,0,0,3,1,0,0,0,0,17,2,0
"74",0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,14,0,6,0,0,0,0,1,1,12,0,3,0,0,0,0,0,0,0,2,14,0,2,0,17,0,0,0,0,0,0,1,2,51,0,0,0,0,1,0,0,55,0,2,0,0,0,0,11,0,1,0,0,1,0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,6,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,5,0,0,0,0,3,30,0,0,0,0,2,0,0,0,0,0,0,0,0,38,18,3,7
"75",0,35,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,4,0,1,7,0,19,0,0,0,0,0,0,0,0,46,0,3,0,0,0,1,0,0,0,1,2,0,3,1,6,0,2,0,0,0,0,2,3,50,0,0,0,2,0,1,2,84,1,0,0,0,0,1,6,0,0,0,0,0,0,60,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,4,0,0,8,0,0,0,1,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,1,63,0,0,0,0,0,0,1,0,1,0,1,0,0,39,8,4,1
"76",0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,6,0,0,0,0,0,1,22,0,3,0,0,0,0,0,0,0,1,5,0,1,2,5,0,0,0,0,0,0,2,2,39,0,0,0,1,1,1,1,83,0,3,1,0,0,1,5,0,0,0,0,0,0,134,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,1,49,0,1,0,0,4,0,0,0,0,0,1,0,0,49,1,3,3
"77",0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,18,0,7,0,0,0,0,0,0,25,0,6,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,5,34,0,0,0,2,1,4,0,77,1,2,0,0,0,0,7,0,0,0,0,1,1,117,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,1,38,0,2,0,0,0,0,0,0,0,0,0,0,0,40,12,3,7
"78",0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,36,0,2,0,0,0,0,0,0,19,0,1,0,1,0,0,0,0,0,2,5,0,2,0,4,0,1,0,0,0,0,0,0,42,0,0,0,3,0,0,0,61,0,0,1,0,0,1,16,0,0,0,0,2,0,194,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,21,10,2,3
"79",0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,36,0,15,0,0,1,0,0,0,26,0,2,0,0,0,1,0,0,0,3,4,0,3,4,18,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,47,0,5,0,0,0,0,2,0,1,0,0,0,0,231,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,7,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,2,0,0,32,5,1,8
"80",0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,35,0,2,0,0,0,0,0,0,27,0,2,0,0,0,1,0,0,0,2,2,0,1,1,11,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,46,0,0,0,0,0,1,7,0,2,0,0,0,0,144,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,10,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,35,0,1,0,0,4,0,0,0,0,0,0,0,0,38,8,0,10
"81",0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,13,0,1,0,2,0,0,7,0,49,0,3,0,0,0,0,0,6,20,0,5,0,0,0,0,0,0,0,0,3,0,1,1,5,0,0,7,0,0,0,0,0,28,0,0,0,1,1,0,0,31,0,1,0,0,0,0,13,0,0,0,0,2,0,138,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,3,0,0,12,0,0,3,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0,1,89,0,0,0,0,3,0,1,0,3,0,0,0,0,25,3,1,4
