"","Aeschynomene baumii-type","Alangium chinense","Albizia-type","Alchornea","Alstonia-type boonei","Annona senegalensis-type","Anogeissus-type leiocarpus","Anopyxis klaineana","Anthocleista","Antidesma-type venosum","Aphania-type senegalensis","Apodytes dimidiata","Bersama abyssinica-type","Blighia sapida-type","Bridelia ferruginea-type","Brucea antidysenterica-type","Campylospermum","Carapa-type procera","Ceiba pentandra","Celtis","Clausena anisata","Combretum-type molle","Commiphora africana-type","Cordia platythyrsa-type","Cupressaceae undiff.","Cussonia arborea-type","Diospyros","Dodonaea viscosa-type","Dombeya-type","Dracaena","Ekebergia-type","Ericaceae undiff.","Erythrococca-type","Eucalyptus-type","Ficus","Flacourtia","Flueggea virosa-type","Ganophyllum-type giganteum","Garcinia livingstonei-type","Gnidia-type glauca","Harungana madagascariensis-type","Holoptelea grandis","Hylodendron gabunense","Hymenocardia","Hymenodictyon-type floribundum","Ilex mitis","Isoberlinia-type","Ixora-type brachypoda","Justicia-type odora","Lannea-type","Lophira","Macaranga-type","Maerua-type","Maesa lanceolata-type","Mallotus-type oppositifolius","Mansonia altissima-type","Margaritaria discoidea","Milicia-type excelsa","Morelia senegalensis","Myrianthus-type arboreus","Myrica","Myrsine africana","Myrtaceae undiff.","Nauclea-type latifolia","Nuxia-type congesta","Olea capensis-type","Ozoroa-type insignis","Pappea capensis","Parinari-type","Pausinystalia-type macroceras","Pavetta gardeniifolia-type","Plagiostyles-type africana","Podocarpus-type milanjianus","Polyscias fulva-type","Protea-type","Prunus africana-type","Pycnanthus angolensis-type","Rapanea melanophloeos-type","Rauvolfia","Santiria-type trimera","Schefflera","Shirakia-type elliptica","Sorindeia-type juglandifolia","Syzygium-type guineense","Syzygium-type staudtii","Tetrorchidium","Trema-type orientalis","Trilepisium-type madagascariensis","Triplochiton scleroxylon-type","Uapaca","Uapaca guineensis-type","Vangueria-type madagascariensis","Vepris-type","Xylia-type","Zanha golungensis-type","Zanthoxylum-type gilletii","Acacia ehrenbergiana-type","Acacia kamerunensis-type            ","Acridocarpus","Allophylus","Asparagus","Celastraceae undiff.","Celastraceae/Hippocrateaceae undiff.","Clematis-type","Combretaceae undiff.","Embelia-type","Entada-type","Grewia-type","Keetia-type gueinzii","Lantana-type viburnoides","Macrosphyra-type","Pavetta","Psydrax-type schimperiana","Rhamnaceae undiff.","Rubus pinnatus-type","Sapotaceae undiff.","Schefflera-1","Zanthoxylum-type","Tapinanthus-type","Elaeis guineensis","Phoenix reclinata-type","Flabellaria-type paniculata","Sericostachys-type scandens","Uncaria-type africana","Abutilon","Acalypha","Acanthaceae undiff.","Acanthus-type","Anthospermum asperuloides-type","Apiaceae undiff.","Apocynaceae undiff.","Artemisia","Asteraceae undiff.","Brassicaceae undiff.","Cassia-type","Chenopodiaceae undiff.","Cichorieae undiff.","Combretaceae/Melastomataceae undiff.","Croton-type","Dyschoriste-type","Erythrina","Euphorbiaceae undiff.","Euphorbia-type","Fabaceae undiff.","Gentianaceae undiff.","Hypericum","Isoglossa","Lamiaceae undiff.","Lythraceae undiff.","Melastomataceae undiff.","Mimulopsis-type","Monocotyledoneae undiff.","Moraceae undiff.","Phyllanthus-type","Rubiaceae undiff.","Rumex","Senecio-type","Sida","Solanaceae undiff.","Steganotaenia-type araliacea","Tiliaceae undiff.","Undetermined","Urticaceae undiff.","Vernonieae undiff.","Achyranthes-type aspera","Aerva-type lanata","Alchemilla","Anagallis","Asystasia gangetica-type","Basilicum-type polystachyon","Brachystephanus","Campanula-type","Carduus-type","Celosia-type trigyna","Cerastium-type","Commelina-type benghalensis","Commelina-type forskalaei","Crassocephalum-type montuosum","Cyathula-type","Dipsaceae undiff.","Galium-type","Guizotia-type","Heterotis-type canescens","Hygrophila","Hypoestes-type aristata","Impatiens","Justicia anselliana-type","Justicia striata-type","Justicia-type flava","Kalanchoe","Kniphofia-type reflexa","Laportea-type aestuans","Lepidagathis","Lobelia","Lysimachia","Micrococca-type mercurialis","Plantago lanceolata-type","Poaceae undiff.","Primulaceae undiff.","Ranunculus-type","Sebaea brachyphylla-type","Silene-type","Spermacoce-type","Stipularia-type africana","Swertia-type abyssinica","Trifolium-type","Sinarundinaria alpina","Begonia","Cissus quadrangularis-type","Cucurbitaceae undiff.","Cyphostemma-type cyphopetalum","Stephania-type abyssinica","Vigna-type","Ascolepis","Crinum natans-type","Cyperaceae undiff.","Drosera","Eriocaulaceae undiff.","Hydrocotyle","Laurembergia tetrandra","Limnophyton-type obtusifolium","Nymphaea lotus-type","Onagraceae undiff.","Polygonum senegalense-type","Potamogeton thunbergii-type","Typha","Xyris","Cyathea camerouniana-type","Cyathea manniana-type","Lycopodiaceae undiff.","Monoletes undiff.","Monoletes undiff.-1","Osmunda regalis","Pteridium-type aquilinum","Pteris-type dentata","Pteris-type pteridioides","Triletes undiff."
"92",0,0,0,5,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,1,0,0,0,9,6,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,1,0,15,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,424,0,0,0,0,0,0,1,0,0,0,5,0,8,1,56,6,0,1,0,2,0
"93",0,0,0,17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,3,2,0,0,2,0,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,12,0,0,0,0,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,264,0,1,1,10,0,4,0,0,0,0,0,0,3,1,134,19,1,4,0,0,0
"94",0,0,0,11,0,0,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,2,3,0,0,0,0,4,0,0,0,2,0,10,0,0,0,0,0,0,6,4,1,2,1,0,0,0,2,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,1,14,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,11,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,420,0,0,0,1,0,2,1,0,0,0,3,0,2,1,77,12,0,4,1,2,0
"95",0,0,0,6,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,344,0,1,0,0,0,0,1,1,0,0,3,0,1,1,23,9,2,3,3,0,1
"96",0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,152,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,105,0,300,0,3,1,0,0,0,0,0,0,0,5,0,0,2,6,5,0,6,0,0,0
"97",0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,460,0,2,2,0,0,1,1,0,0,0,10,0,1,0,16,4,0,4,0,0,0
"98",0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,344,0,0,0,0,0,4,0,0,0,0,2,0,2,0,49,9,2,4,0,0,0
"99",0,0,0,1,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,451,0,0,1,5,0,0,0,1,7,3,45,0,0,2,12,13,1,7,0,0,0
"100",0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,146,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,220,0,289,0,3,0,0,0,0,0,0,1,0,21,0,0,3,9,8,1,3,0,0,0
"101",0,0,0,3,0,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,169,0,2,0,5,0,0,0,5,0,0,0,0,0,0,0,151,0,344,0,0,0,3,0,1,2,0,0,0,18,0,0,3,6,1,2,5,0,0,0
"102",0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,74,0,524,0,2,0,0,0,0,0,0,0,1,13,0,2,0,17,6,1,3,0,2,0
"103",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,14,0,0,0,3,0,0,0,6,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,1,396,0,1,0,1,0,0,1,0,0,2,0,0,0,2,117,10,6,12,0,2,0
"104",0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,214,0,1,0,1,0,1,0,1,0,3,1,0,2,2,72,1,2,5,0,5,0
"105",0,0,0,2,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,0,173,0,0,0,0,0,0,0,0,0,4,0,0,0,0,34,0,0,0,0,1,3
"106",0,0,0,4,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,1,2,4,0,3,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,172,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,94,1,125,1,0,1,6,0,6,2,0,3,1,3,0,0,6,98,14,0,10,0,2,0
"107",0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,122,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,217,0,3,0,1,0,0,0,0,0,0,9,0,0,0,94,9,0,3,0,1,0
"108",0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,359,0,0,0,116,0,6,0,1,20,5,8,0,2,0,48,7,1,0,0,0,0
"109",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,103,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,437,0,2,0,4,0,4,1,0,3,0,0,0,0,1,1,0,0,1,0,0,0
"110",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,509,0,6,1,5,0,1,0,0,0,0,5,0,0,1,7,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,78,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,498,0,3,1,7,0,1,2,0,0,0,6,0,0,2,14,4,2,1,0,0,0
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,55,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,399,0,2,0,13,0,0,1,0,2,1,2,0,0,0,13,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,745,0,0,0,3,0,0,0,0,3,1,0,0,0,0,11,7,0,0,0,0,0
"114",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,77,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,583,0,0,0,1,0,1,0,0,0,1,4,0,0,0,10,1,0,0,0,0,1
"115",0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,4,0,0,0,0,0,0,7,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,83,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,789,0,2,0,8,0,0,0,1,6,0,7,0,0,0,5,1,0,0,0,0,0
